pk_name,pk_address,pk_code,pk_type_cd,pk_type_nm,oper_se,oper_se_nm,phone,weekday_start,weekday_end,weekend_start,weekend_end,holi_start,holi_end,parking_space,fee_type,basic_fee,basic_time,extra_fee,extra_time,daily_max_fee,monthly_fee,latitude,longitude,coord_src,PRK_STTS_YN,PRK_STTS_NM,NOW_PRK_VHCL_CNT,NOW_PRK_VHCL_UPDT_TM,PAY_YN,PAY_YN_NM,NGHT_PAY_YN,NGHT_PAY_YN_NM,LHLDY_OPER_BGNG_TM,LHLDY_OPER_END_TM,LHLDY_CHGD_FREE_SE,LHLDY_CHGD_FREE_SE_NAME,PRD_AMT,STRT_PKLT_MNG_NO,BSC_PRK_CRG,BSC_PRK_HR,ADD_PRK_CRG,ADD_PRK_HR,BUS_BSC_PRK_CRG,BUS_BSC_PRK_HR,BUS_ADD_PRK_HR,BUS_ADD_PRK_CRG,DAY_MAX_CRG,SHRN_PKLT_MNG_NM,SHRN_PKLT_MNG_URL,SHRN_PKLT_YN,SHRN_PKLT_ETC,collected_at
을지로 공영주차장(시),중구 을지로3가 282-8,1367804,NS,노상 주차장,1,시간제 주차장,02-2274-2009,0900,1900,0900,1500,0000,0000,1,유료,810.0,5.0,810.0,5.0,,,37.56689861,127.00145145,서울API,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),47.0,2026-06-28 01:16:54,Y,유료,N,야간 미개방,0000,0000,Y,유료,,1114015500020,810.0,5.0,810.0,5.0,0.0,0.0,0.0,0.0,0.0,*,*,N,*,2026-06-28 01:08:30
신길5동 공영(구),영등포구 신길동 400-1,1368749,NW,노외 주차장,1,시간제 주차장,02-2677-1401,0000,2400,0000,2400,0000,2400,26,유료,150.0,5.0,150.0,5.0,,140000.0,37.5022220506456,126.904798346992,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:08:31
남산공원 소월로 관광버스전용 주차장(시),중구 남대문로5가 450-0,1368955,NS,노상 주차장,4,버스전용 주차장,02-2290-6449,0000,0000,0000,0000,0000,0000,1,무료,,,,,,,37.55426386,126.97857315,서울API,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),6.0,2026-06-28 01:16:25,N,무료,N,야간 미개방,0000,0000,Y,유료,0,1114011800207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,*,N,*,2026-06-28 01:08:31
탑골공원 관광버스전용 주차장(시),종로구 종로2가 38-4,1369476,NS,노상 주차장,4,버스전용 주차장,02)2290-6449,0000,0000,0000,0000,0000,0000,1,무료,,,,,,,37.57134087,126.98776281,서울API,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),2.0,2026-06-28 01:16:26,N,무료,N,야간 미개방,0000,0000,Y,유료,0,1111013800003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,*,N,*,2026-06-28 01:08:31
강일동 주차장(구),강동구 강일동 665-4,1370100,NW,노외 주차장,1,시간제 주차장,,0000,2400,0000,2400,0000,2400,90,유료,150.0,5.0,150.0,5.0,,80000.0,37.5661440479532,127.172540520573,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:08:32
이경시장 공영주차장(구),동대문구 이문동 86-52,1370269,NS,노상 주차장,1,시간제 주차장,,0900,1900,0900,1500,0000,0000,1,유료,500.0,10.0,500.0,10.0,36000.0,120000.0,37.5954805528473,127.065171802676,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:08:32
번동 햇살 주차장(구),강북구 번동 148-380,1370637,NW,노외 주차장,1,시간제 주차장,02-944-3044,0000,2400,0000,2400,0000,2400,187,유료,150.0,5.0,150.0,5.0,10000.0,60000.0,37.6250906839284,127.033403330592,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:08:33
봉수대공영주차장(구),중랑구 신내동 12-2,1370857,NW,노외 주차장,1,시간제 주차장,02-438-8271,0800,1700,0000,0000,0000,0000,31,유료,150.0,5.0,150.0,5.0,3000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:08:34
목동타운홀(구),양천구 목동 905-21,1371690,NW,노외 주차장,1,시간제 주차장,02-2644-1398,0900,1900,,,,,23,유료,150.0,5.0,150.0,5.0,9000.0,100000.0,37.5329215132555,126.876861912557,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:08:34
마천동3(건축물식)(구),송파구 마천동 128-4,1372128,NW,노외 주차장,1,시간제 주차장,02-431-0166,0000,2400,0000,2400,0000,2400,47,유료,100.0,5.0,100.0,5.0,,70000.0,37.4961373052066,127.149831688449,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:08:35
대림노외 공영주차장(시),구로구 구로동 120-3,1372454,NW,노외 주차장,1,시간제 주차장,,0900,1900,0900,1900,0900,1900,93,유료,320.0,5.0,320.0,5.0,,168000.0,37.4928472,126.89433148,서울API,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),37.0,2026-06-28 01:16:20,Y,유료,N,야간 미개방,0900,1900,N,무료,168000,,320.0,5.0,320.0,5.0,0.0,0.0,0.0,0.0,0.0,*,*,N,*,2026-06-28 01:08:35
도봉산역 공영주차장(시),도봉구 도봉동 288-19,1372873,NW,노외 주차장,1,시간제 주차장,02)2290-6047,0000,2400,0000,2400,0000,2400,358,유료,280.0,5.0,280.0,5.0,,109000.0,37.68972069,127.04483862,서울API,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),56.0,2026-06-28 01:16:53,Y,유료,N,야간 미개방,0000,2400,N,무료,109000,,280.0,5.0,280.0,5.0,0.0,0.0,0.0,0.0,0.0,*,*,N,*,2026-06-28 01:08:35
가로공원 지하 주차장(구),강서구 화곡동 662-15,1384016,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2065-1575,0000,2400,0000,2400,0000,2400,512,유료,100.0,5.0,100.0,5.0,,60000.0,37.5375016520826,126.839362615599,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:08:36
동대문 공영주차장(시),중구 신당동 251-7,1384198,NW,노외 주차장,1,시간제 주차장,02)2254-4901,0000,2400,0000,2400,0000,2400,1090,유료,360.0,5.0,360.0,5.0,,157000.0,37.56710187,127.01214106,서울API,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),57.0,2026-06-28 01:16:54,Y,유료,N,야간 미개방,0000,2400,N,무료,157000,,360.0,5.0,360.0,5.0,0.0,0.0,0.0,0.0,0.0,*,*,N,*,2026-06-28 01:08:36
큰마을길 공영주차장(구),강북구 미아동 309-14,1384627,NS,노상 주차장,3,시간제 + 거주자 주차장,02-944-3025,0900,1900,0900,1500,0000,0000,1,유료,200.0,5.0,200.0,5.0,10000.0,100000.0,37.6236852842945,127.025222536243,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:08:36
교육청길 공영주차장(구),강북구 미아동 137-19,1384980,NS,노상 주차장,3,시간제 + 거주자 주차장,02-944-3025,0900,1900,0900,1500,0000,0000,1,유료,200.0,5.0,200.0,5.0,10000.0,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:08:37
신문로 공영주차장(구),종로구 신문로1가 58-36,1385457,NW,노외 주차장,1,시간제 주차장,02-6048-1234,0900,1900,0900,1900,0900,1900,30,유료,500.0,5.0,500.0,5.0,,350000.0,37.5710848703786,126.973113897647,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:08:38
서울글로벌센터 공영주차장(시),종로구 서린동 63-0,1386536,NW,노외 주차장,1,시간제 주차장,02-720-9862,0900,1800,0000,0000,0000,0000,44,유료,700.0,5.0,700.0,5.0,,336000.0,37.56983402,126.98150586,서울API,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),0.0,2026-06-28 01:16:53,Y,유료,N,야간 미개방,0000,0000,Y,유료,336000,,700.0,5.0,700.0,5.0,0.0,0.0,0.0,0.0,0.0,*,*,N,*,2026-06-28 01:08:38
용답제2(평면) 공영주차장(구),성동구 용답동 182-10,1397591,NW,노외 주차장,1,시간제 주차장,02-2204-7970,0000,2400,0000,2400,0000,2400,153,유료,150.0,5.0,,,,30000.0,37.563211640302,127.056231375546,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:08:38
오류1동 텃골주차장(구),구로구 오류동 6-11,1404649,NW,노외 주차장,1,시간제 주차장,,0000,2400,0000,2400,0000,2400,81,유료,100.0,5.0,100.0,5.0,,65000.0,37.4954727404224,126.839149392269,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:08:39
천왕역 공영주차장(시),구로구 천왕동 280-11,1404936,NW,노외 주차장,1,시간제 주차장,02-2290-6343,0000,2400,0000,2400,0000,2400,327,유료,280.0,5.0,280.0,5.0,,109000.0,37.48728845,126.83918316,서울API,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),47.0,2026-06-28 01:16:54,Y,유료,N,야간 미개방,0000,2400,N,무료,109000,,280.0,5.0,280.0,5.0,0.0,0.0,0.0,0.0,0.0,*,*,N,*,2026-06-28 01:08:39
중곡시장주차장(구),광진구 중곡동 221-6,1410226,NW,노외 주차장,1,시간제 주차장,,0900,1900,0900,1900,0900,1900,19,유료,250.0,5.0,,,,,37.5638663310899,127.081905637969,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:08:40
견인보관소(구),동대문구 휘경동 361-0,1415512,NW,노외 주차장,1,시간제 주차장,02-2247-9666,0000,2400,0000,2400,0000,2400,40,유료,500.0,10.0,500.0,10.0,,170000.0,37.5890959845779,127.069062395661,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:08:40
구룡 공영주차장(구),금천구 독산동 964-0,1415917,NW,노외 주차장,3,시간제 + 거주자 주차장,02-809-0061~7,0830,1900,0830,1900,0830,1900,22,유료,65.0,5.0,65.0,5.0,,50000.0,37.4778914819554,126.902760969633,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:08:41
다목적 공영주차장(구),금천구 독산동 971-0,1415929,NW,노외 주차장,3,시간제 + 거주자 주차장,02-865-7557,0830,1900,0830,1900,0830,1900,46,유료,65.0,5.0,65.0,5.0,,50000.0,37.476366895068,126.901902152173,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:08:42
영등포본동제2공영(구),영등포구 신길동 186-355,1416322,NW,노외 주차장,1,시간제 주차장,02-2677-1401,0000,2400,0000,2400,0000,2400,61,유료,50.0,5.0,50.0,5.0,,65000.0,37.5133174679741,126.914076893841,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:08:42
방배열린문화센터 공영주차장(구),서초구 방배동 852-14,1418248,NW,노외 주차장,1,시간제 주차장,02-382-2588,0000,2400,0000,2400,0000,2400,109,유료,150.0,5.0,150.0,5.0,,120000.0,37.4890159005616,126.992275526963,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:08:43
풍납유수지(구),송파구 가락동 387-0,1421476,NW,노외 주차장,1,시간제 주차장,02-431-0166,0000,2400,0000,2400,0000,2400,234,유료,250.0,5.0,250.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:08:44
나눔터길 노상공영주차장(구),강북구 수유동 605-185,1421586,NS,노상 주차장,3,시간제 + 거주자 주차장,,0900,1900,0900,1500,0000,0000,1,유료,200.0,5.0,200.0,5.0,10000.0,100000.0,37.63365446501,127.019299608275,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:08:44
마장축산물시장 서문(건물) 공영주차장(구),성동구 마장동 522-1,1423842,NW,노외 주차장,1,시간제 주차장,02-2204-7970,0000,2400,0000,2400,0000,2400,126,유료,250.0,5.0,,,,30000.0,37.5704758892257,127.038302388318,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:08:45
다산아트 공영주차장(구),중구 신당동 432-612,1424206,NW,노외 주차장,1,시간제 주차장,02-2280-8360,0000,2400,0000,2400,0000,2400,75,유료,200.0,5.0,200.0,5.0,,140000.0,37.5516644316223,127.0044247415,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:08:46
영등포구청별관 공영주차장(구),영등포구 당산동3가 560-0,1425391,NW,노외 주차장,1,시간제 주차장,02-2677-1401,0000,2400,0000,2400,0000,2400,61,유료,150.0,5.0,150.0,5.0,,84000.0,37.5284498412672,126.894344614551,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:08:46
동국제강 공영주차장(시),중구 삼각동 111-1,1425816,NW,노외 주차장,1,시간제 주차장,,0900,1900,0900,1900,0000,0000,13,유료,700.0,5.0,700.0,5.0,,420000.0,37.56733736,126.98343453,서울API,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),3.0,2026-06-28 01:16:59,Y,유료,N,야간 미개방,0000,0000,Y,유료,420000,,700.0,5.0,700.0,5.0,0.0,0.0,0.0,0.0,0.0,*,*,N,*,2026-06-28 01:08:46
남대문 초입 관광버스전용 주차장(시),중구 남창동 282-10,1430035,NS,노상 주차장,4,버스전용 주차장,02)2290-6449,0000,0000,0000,0000,0000,0000,1,무료,,,,,,,37.55953,126.975731,서울API,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),2.0,2026-06-28 01:16:25,N,무료,N,야간 미개방,0000,0000,Y,유료,0,1114011200195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,*,N,*,2026-06-28 01:08:46
남대문 시장 관광버스전용 주차장(시),중구 남창동 51-4,1430042,NS,노상 주차장,4,버스전용 주차장,02)2290-6449,0000,0000,0000,0000,0000,0000,1,무료,,,,,,,37.55952,126.975908,서울API,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),2.0,2026-06-28 01:16:25,N,무료,N,야간 미개방,0000,0000,Y,유료,0,1114011200203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,*,N,*,2026-06-28 01:08:46
고척근린공원지하주차장(구),구로구 고척동 9-14,1431448,NW,노외 주차장,1,시간제 주차장,02-850-0920,0000,2400,0000,2400,0000,2400,199,유료,150.0,5.0,150.0,5.0,,112000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:08:47
구로4동 마을공동 주차장(구),구로구 구로동 741-27,1432682,NW,노외 주차장,3,시간제 + 거주자 주차장,02-839-4875,0000,2400,0000,2400,0000,2400,194,유료,100.0,5.0,100.0,5.0,,75000.0,37.4897200636385,126.886553770733,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:08:48
독산4동 공영주차장(구),금천구 독산동 187-40,1434175,NW,노외 주차장,1,시간제 주차장,,0000,2400,0000,2400,0000,2400,63,유료,65.0,5.0,65.0,5.0,50000.0,50000.0,37.4694331429179,126.904504997138,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:08:48
가산디지털 서측(구),금천구 가산동 505-3,1436808,NW,노외 주차장,1,시간제 주차장,,0830,1900,0000,2400,0000,2400,160,유료,300.0,10.0,300.0,10.0,9000.0,100000.0,37.48569445647,126.879637722622,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:08:49
영남 공영주차장(시),영등포구 영등포동4가 123-0,1437917,NW,노외 주차장,1,시간제 주차장,02-1688-1054,0000,2400,0000,2400,0000,2400,570,유료,160.0,5.0,160.0,5.0,,110000.0,37.51947074,126.90260898,서울API,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),221.0,2026-06-28 01:16:54,Y,유료,N,야간 미개방,0000,2400,N,무료,110000,,160.0,5.0,160.0,5.0,0.0,0.0,0.0,0.0,0.0,*,*,N,*,2026-06-28 01:08:49
수유마을시장 공영주차장(구),강북구 수유동 55-53,1439690,NW,노외 주차장,1,시간제 주차장,02-944-3053,0000,2400,0000,2400,0000,2400,116,유료,100.0,5.0,100.0,5.0,10000.0,80000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:08:50
시흥4동 공영주차장(신흥초교지하)(구),금천구 시흥동 704-56,1440586,NW,노외 주차장,1,시간제 주차장,,0000,1900,0000,1900,0000,1900,124,유료,65.0,5.0,65.0,5.0,,,37.4594177956946,126.908870798741,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:08:50
시흥 4동 (삼성)공영주차장(구),금천구 시흥동 171-1,1440587,NW,노외 주차장,3,시간제 + 거주자 주차장,,0830,1900,0830,1900,0830,1900,51,유료,65.0,5.0,65.0,5.0,,50000.0,37.4545817379705,126.909034783183,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:08:51
도곡초 공영주차장(구),강남구 대치동 924-10,1441342,NW,노외 주차장,1,시간제 주차장,02-3423-6403,0000,2400,0000,2400,0000,2400,195,유료,300.0,5.0,300.0,5.0,,180000.0,37.4990611740667,127.054670342126,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:08:52
놀이마당(구),송파구 잠실동 47-0,1441348,NW,노외 주차장,1,시간제 주차장,02-431-0166,0000,2400,0000,2400,0000,2400,15,유료,500.0,5.0,500.0,5.0,,,37.507704547907,127.100563730672,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:08:52
신구초 공영주차장(구),강남구 신사동 550-11,1441353,NW,노외 주차장,1,시간제 주차장,02-3423-6403,0000,2400,0000,2400,0000,2400,184,유료,300.0,5.0,300.0,5.0,,180000.0,37.5231190660522,127.024185906547,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:08:53
역삼문화공원 공영주차장(구),강남구 역삼동 635-0,1441360,NW,노외 주차장,1,시간제 주차장,02-2176-0907,0000,2400,0000,2400,0000,2400,59,유료,300.0,5.0,300.0,5.0,,180000.0,37.5022483202241,127.029974397827,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:08:54
방이고분(구),송파구 방이동 125-0,1441378,NW,노외 주차장,1,시간제 주차장,02-3431-4155,0900,1800,0900,1500,,,60,유료,100.0,5.0,100.0,5.0,,,37.5079306958477,127.11809126512,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:08:54
송파나루공원 동호주차장(구),송파구 신천동 32-0,1441386,NW,노외 주차장,1,시간제 주차장,02-424-1199,0000,0000,0000,0000,0000,0000,20,유료,500.0,5.0,,,,,37.5113239532932,127.105138547809,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:08:55
엔젤데이케이센터 지하주차장(구),동작구 사당동 278-34,1441388,NW,노외 주차장,1,시간제 주차장,832-2445,0000,2400,0000,2400,0000,2400,5,유료,600.0,30.0,600.0,30.0,,65000.0,37.4826686900119,126.970295506808,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:08:56
송파근린공원(구),송파구 송파동 113-2,1441397,NW,노외 주차장,1,시간제 주차장,02-418-3854,0000,2400,0000,2400,0000,2400,324,유료,150.0,5.0,150.0,5.0,,140000.0,37.5058982075679,127.109779624469,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:08:56
경부제3녹지공영주차장(구),영등포구 신길동 69-39,1448769,NW,노외 주차장,1,시간제 주차장,02-2677-1401,0000,2400,0000,2400,0000,2400,143,유료,100.0,5.0,100.0,5.0,,70000.0,37.5133214863368,126.923457188855,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:08:57
청계7가 공영주차장(시),종로구 창신동 436-87,1451364,NS,노상 주차장,1,시간제 주차장,,0900,1900,0900,1500,0000,0000,1,유료,450.0,5.0,450.0,5.0,,,37.57207997,127.02099615,서울API,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),7.0,2026-06-28 01:16:55,Y,유료,N,야간 미개방,0000,0000,Y,유료,0,1111017400026,450.0,5.0,450.0,5.0,0.0,0.0,0.0,0.0,0.0,*,*,N,*,2026-06-28 01:08:57
동순라길(종묘) 관광버스전용 주차장(시),종로구 인의동 107-1,1451370,NS,노상 주차장,4,버스전용 주차장,02-2290-6449,0000,0000,0000,0000,0000,0000,1,무료,,,,,,,37.57267895,126.9967579,서울API,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),3.0,2026-06-28 01:16:25,N,무료,N,야간 미개방,0000,0000,Y,유료,0,1111015700003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,*,N,*,2026-06-28 01:08:57
세운상가밑(구),종로구 장사동 116-3,1451371,NS,노상 주차장,1,시간제 주차장,,0900,1900,0900,1500,0000,0000,1,유료,500.0,5.0,1000.0,10.0,,250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:08:58
낙산성곽 버스전용 주차장(구),종로구 창신동 615-62,1451409,NS,노상 주차장,4,버스전용 주차장,,0000,0000,0000,0000,0000,0000,1,무료,,,,,,,37.5802340504935,127.008794786178,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:08:58
열린마당(구),종로구 세종로 111-0 옆,1451525,NS,노상 주차장,1,시간제 주차장,,0900,2100,0900,1500,0000,0000,1,유료,500.0,5.0,1000.0,10.0,,250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:08:59
종각(구),종로구 관철동 45-9,1451594,NS,노상 주차장,1,시간제 주차장,,1000,2200,0900,1800,0000,0000,1,유료,500.0,5.0,1000.0,10.0,,250000.0,37.5696089152914,126.983139184367,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:09:00
원서공원 앞(구),종로구 와룡동 206-0,1451598,NS,노상 주차장,1,시간제 주차장,,0900,1900,0900,1900,0900,1900,1,유료,500.0,5.0,500.0,5.0,,250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:09:00
광화문빌딩(구),종로구 당주동 40-9,1451912,NS,노상 주차장,1,시간제 주차장,,1000,2200,1000,1800,1000,1800,1,유료,500.0,5.0,1000.0,10.0,,250000.0,37.5716040231474,126.974325153872,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:09:01
삼청공원앞(구),종로구 삼청동 25-11,1451913,NS,노상 주차장,1,시간제 주차장,,0900,2100,0900,1700,0000,0000,1,유료,250.0,5.0,500.0,10.0,,180000.0,37.5871761856931,126.982233527556,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:09:02
청계1(북) 공영주차장(시),종로구 관철동 13-14,1451938,NS,노상 주차장,1,시간제 주차장,,0900,1900,0900,1500,0000,0000,1,유료,750.0,5.0,750.0,5.0,,,37.56829211,126.98857075,서울API,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),4.0,2026-06-28 01:16:55,Y,유료,N,야간 미개방,0000,0000,Y,유료,0,1111013500003,750.0,5.0,750.0,5.0,0.0,0.0,0.0,0.0,0.0,*,*,N,*,2026-06-28 01:09:02
청계5(북1) 공영주차장(시),종로구 종로5가 458-2,1452019,NS,노상 주차장,1,시간제 주차장,,0900,1900,0900,1500,0000,0000,1,유료,750.0,5.0,750.0,5.0,,,37.56982884,127.00598957,서울API,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),4.0,2026-06-28 01:16:58,Y,유료,N,야간 미개방,0000,0000,Y,유료,0,1111016300002,750.0,5.0,750.0,5.0,0.0,0.0,0.0,0.0,0.0,*,*,N,*,2026-06-28 01:09:02
청계6(북) 공영주차장(시),종로구 종로6가 289-49,1452441,NS,노상 주차장,1,시간제 주차장,,0900,0100,0900,1500,0000,0000,1,유료,450.0,5.0,450.0,5.0,,,37.56997057,127.010926,서울API,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),4.0,2026-06-28 01:16:58,Y,유료,N,야간 미개방,0000,0000,Y,유료,0,1111016400024,450.0,5.0,450.0,5.0,0.0,0.0,0.0,0.0,0.0,*,*,N,*,2026-06-28 01:09:02
당고개위 공영주차장(시),노원구 상계동 111-568,1453742,NS,노상 주차장,1,시간제 주차장,02-1688-1054,0900,2200,0900,2200,0900,2200,1,유료,400.0,5.0,400.0,5.0,,,37.67041699,127.08060398,서울API,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),4.0,2026-06-28 01:16:55,Y,유료,N,야간 미개방,0900,2200,N,무료,0,1135010500056,400.0,5.0,400.0,5.0,0.0,0.0,0.0,0.0,0.0,*,*,N,*,2026-06-28 01:09:02
수락산디자인서울거리(구),노원구 상계동 996-2,1453816,NS,노상 주차장,1,시간제 주차장,,0900,1900,0900,1800,0900,1800,1,유료,150.0,5.0,,,19800.0,100000.0,37.6745427016739,127.060323821632,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:09:02
주공7단지옆(구),노원구 상계동 693-5,1453857,NS,노상 주차장,1,시간제 주차장,,0900,1900,0900,1800,0900,1800,1,유료,250.0,5.0,,,33000.0,150000.0,37.6562650862218,127.060948757682,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:09:03
(구)북부지법주변(구),노원구 공릉동 629-1,1453979,NS,노상 주차장,1,시간제 주차장,,0900,1900,0900,1800,0900,1800,1,유료,250.0,5.0,,,33000.0,150000.0,37.6190979440799,127.077505173507,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:09:04
유경백화점뒤(구),노원구 중계동 364-16,1454052,NS,노상 주차장,1,시간제 주차장,,0900,1900,0900,1800,0900,1800,1,유료,250.0,5.0,,,33000.0,150000.0,37.6502953463556,127.077542909409,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:09:04
