pk_name,pk_address,pk_code,pk_type_cd,pk_type_nm,oper_se,oper_se_nm,phone,weekday_start,weekday_end,weekend_start,weekend_end,holi_start,holi_end,parking_space,fee_type,basic_fee,basic_time,extra_fee,extra_time,daily_max_fee,monthly_fee,latitude,longitude,coord_src,PRK_STTS_YN,PRK_STTS_NM,NOW_PRK_VHCL_CNT,NOW_PRK_VHCL_UPDT_TM,PAY_YN,PAY_YN_NM,NGHT_PAY_YN,NGHT_PAY_YN_NM,LHLDY_OPER_BGNG_TM,LHLDY_OPER_END_TM,LHLDY_CHGD_FREE_SE,LHLDY_CHGD_FREE_SE_NAME,PRD_AMT,STRT_PKLT_MNG_NO,BSC_PRK_CRG,BSC_PRK_HR,ADD_PRK_CRG,ADD_PRK_HR,BUS_BSC_PRK_CRG,BUS_BSC_PRK_HR,BUS_ADD_PRK_HR,BUS_ADD_PRK_CRG,DAY_MAX_CRG,SHRN_PKLT_MNG_NM,SHRN_PKLT_MNG_URL,SHRN_PKLT_YN,SHRN_PKLT_ETC,collected_at,카카오맵_매칭된_주차장명,카카오맵_유사도,카카오맵_별점,카카오맵_리뷰수,카카오맵_URL,카카오맵_후기_URL
창동역(서) 공영주차장(시),도봉구 창동 330-0,1366624,NW,노외 주차장,1,시간제 주차장,,0,2400,0,2400,0,2400,106,유료,320,5,320,5,,168000,37.65237042,127.0456768,서울API,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),11,2026-06-28 1:16,Y,유료,N,야간 미개방,0,2400,N,무료,168000,,320,5,320,5,0,0,0,0,0,*,*,N,*,2026-06-28 1:08,창동역 공영주차장,100.00%,1.7,11,https://place.map.kakao.com/20587404,https://place.map.kakao.com/20587404#review
청암공영주차장(무인)(구),강북구 미아동 791-1694,1366789,NW,노외 주차장,1,시간제 주차장,02-944-3025,0,2400,0,2400,0,2400,47,유료,150,5,150,5,,60000,37.624715,127.0154166,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:08,청암공영주차장,100.00%,평가 없음,0,https://place.map.kakao.com/20587695,https://place.map.kakao.com/20587695#review
은혜공영주차장(무인)(구),강북구 미아동 791-1049,1366790,NW,노외 주차장,1,시간제 주차장,02-944-3025,0,2400,0,2400,0,2400,20,유료,150,5,150,5,10000,60000,37.62796302,127.0169758,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:08,은혜공영주차장,100.00%,1,1,https://place.map.kakao.com/20562875,https://place.map.kakao.com/20562875#review
수유일공원 공영주차장(구),강북구 수유동 605-407,1366792,NW,노외 주차장,1,시간제 주차장,02-944-3042,0,2400,0,2400,0,2400,90,유료,200,5,200,5,10000,100000,37.63059113,127.0174229,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:08,수유일공원 공영주차장,100.00%,1,1,https://place.map.kakao.com/1704553327,https://place.map.kakao.com/1704553327#review
번2동 공영주차장(무인)(구),강북구 번동 148-140,1366793,NW,노외 주차장,1,시간제 주차장,02-944-3025,0,2400,0,2400,0,2400,20,유료,150,5,150,5,,60000,37.62682004,127.0367329,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:08,번2동 노외공영주차장,88.90%,평가 없음,0,https://place.map.kakao.com/23886593,https://place.map.kakao.com/23886593#review
미아동 공영주차장(구),강북구 미아동 222-100,1366794,NW,노외 주차장,1,시간제 주차장,02-944-3048,0,2400,0,2400,0,2400,155,유료,150,5,150,5,10000,80000,37.6285611,127.0223422,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:08,미아동공영주차장,100.00%,평가 없음,0,https://place.map.kakao.com/17255159,https://place.map.kakao.com/17255159#review
석계역 공영주차장(시),노원구 월계동 50-9,1366903,NW,노외 주차장,1,시간제 주차장,,0,2400,0,2400,0,2400,70,유료,280,5,280,5,,168000,37.615292,127.062997,서울API,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),41,2026-06-28 1:16,Y,유료,N,야간 미개방,0,2400,N,무료,168000,,280,5,280,5,0,0,0,0,0,*,*,N,*,2026-06-28 1:08,석계역공영주차장,100.00%,1,2,https://place.map.kakao.com/20589690,https://place.map.kakao.com/20589690#review
동구로 공영주차장(시),구로구 구로동 94-1,1367120,NW,노외 주차장,1,시간제 주차장,02-3405-4086,0,2400,0,2400,0,2400,70,유료,320,5,320,5,,168000,37.49510602,126.8918616,서울API,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),34,2026-06-28 1:16,Y,유료,N,야간 미개방,0,2400,N,무료,168000,,320,5,320,5,0,0,0,0,0,*,*,N,*,2026-06-28 1:08,동구로 공영주차장,100.00%,평가 없음,4,https://place.map.kakao.com/1135452773,https://place.map.kakao.com/1135452773#review
가산동 금천교 공영주차장(시),금천구 가산동 691-3,1367773,NS,노상 주차장,1,시간제 주차장,,900,1900,900,1500,0,0,1,유료,200,5,200,5,,140000,37.4659676,126.8873338,서울API,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),13,2026-06-28 1:16,Y,유료,N,야간 미개방,0,0,Y,유료,140000,1.15E+12,200,5,200,5,0,0,0,0,0,*,*,N,*,2026-06-28 1:08,가산동금천교 공영주차장,100.00%,5,0,https://place.map.kakao.com/20576487,https://place.map.kakao.com/20576487#review
당산고가밑 공영주차장(시),영등포구 당산동5가 9-15,1367792,NS,노상 주차장,1,시간제 주차장,,900,1900,900,1500,0,0,1,유료,450,5,450,5,,,37.53226891,126.9005856,서울API,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),0,2026-06-28 1:16,Y,유료,N,야간 미개방,0,0,Y,유료,,1.16E+12,450,5,450,5,0,0,0,0,0,*,*,N,*,2026-06-28 1:08,당산고가밑 노상공영주차장,90.90%,3.3,12,https://place.map.kakao.com/27199446,https://place.map.kakao.com/27199446#review
을지로 공영주차장(시),중구 을지로3가 282-8,1367804,NS,노상 주차장,1,시간제 주차장,02-2274-2009,900,1900,900,1500,0,0,1,유료,810,5,810,5,,,37.56689861,127.0014515,서울API,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),47,2026-06-28 1:16,Y,유료,N,야간 미개방,0,0,Y,유료,,1.11E+12,810,5,810,5,0,0,0,0,0,*,*,N,*,2026-06-28 1:08,노상공영주차장,66.70%,1.5,0,https://place.map.kakao.com/2101985345,https://place.map.kakao.com/2101985345#review
신길5동 공영(구),영등포구 신길동 400-1,1368749,NW,노외 주차장,1,시간제 주차장,02-2677-1401,0,2400,0,2400,0,2400,26,유료,150,5,150,5,,140000,37.50222205,126.9047983,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:08,신길5동 공영주차장,100.00%,1,1,https://place.map.kakao.com/26536557,https://place.map.kakao.com/26536557#review
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강일동 주차장(구),강동구 강일동 665-4,1370100,NW,노외 주차장,1,시간제 주차장,,0,2400,0,2400,0,2400,90,유료,150,5,150,5,,80000,37.56614405,127.1725405,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:08,강일동공영주차장,85.70%,평가 없음,0,https://place.map.kakao.com/20512929,https://place.map.kakao.com/20512929#review
이경시장 공영주차장(구),동대문구 이문동 86-52,1370269,NS,노상 주차장,1,시간제 주차장,,900,1900,900,1500,0,0,1,유료,500,10,500,10,36000,120000,37.59548055,127.0651718,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:08,이경시장옆 공영주차장,94.70%,평가 없음,0,https://place.map.kakao.com/20576606,https://place.map.kakao.com/20576606#review
번동 햇살 주차장(구),강북구 번동 148-380,1370637,NW,노외 주차장,1,시간제 주차장,02-944-3044,0,2400,0,2400,0,2400,187,유료,150,5,150,5,10000,60000,37.62509068,127.0334033,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:08,번동햇살 공영 주차장,87.50%,평가 없음,0,https://place.map.kakao.com/24062513,https://place.map.kakao.com/24062513#review
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
목동타운홀(구),양천구 목동 905-21,1371690,NW,노외 주차장,1,시간제 주차장,02-2644-1398,900,1900,,,,,23,유료,150,5,150,5,9000,100000,37.53292151,126.8768619,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:08,목동타운홀공영주차장,88.90%,평가 없음,0,https://place.map.kakao.com/268477949,https://place.map.kakao.com/268477949#review
마천동3(건축물식)(구),송파구 마천동 128-4,1372128,NW,노외 주차장,1,시간제 주차장,02-431-0166,0,2400,0,2400,0,2400,47,유료,100,5,100,5,,70000,37.49613731,127.1498317,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:08,마천동3공영주차장,87.50%,1,2,https://place.map.kakao.com/20515891,https://place.map.kakao.com/20515891#review
대림노외 공영주차장(시),구로구 구로동 120-3,1372454,NW,노외 주차장,1,시간제 주차장,,900,1900,900,1900,900,1900,93,유료,320,5,320,5,,168000,37.4928472,126.8943315,서울API,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),37,2026-06-28 1:16,Y,유료,N,야간 미개방,900,1900,N,무료,168000,,320,5,320,5,0,0,0,0,0,*,*,N,*,2026-06-28 1:08,대림노외 공영주차장,100.00%,1,0,https://place.map.kakao.com/20514707,https://place.map.kakao.com/20514707#review
도봉산역 공영주차장(시),도봉구 도봉동 288-19,1372873,NW,노외 주차장,1,시간제 주차장,02)2290-6047,0,2400,0,2400,0,2400,358,유료,280,5,280,5,,109000,37.68972069,127.0448386,서울API,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),56,2026-06-28 1:16,Y,유료,N,야간 미개방,0,2400,N,무료,109000,,280,5,280,5,0,0,0,0,0,*,*,N,*,2026-06-28 1:08,도봉산역 공영주차장,100.00%,5,6,https://place.map.kakao.com/1302118633,https://place.map.kakao.com/1302118633#review
가로공원 지하 주차장(구),강서구 화곡동 662-15,1384016,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2065-1575,0,2400,0,2400,0,2400,512,유료,100,5,100,5,,60000,37.53750165,126.8393626,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:08,가로공원지하주차장 개방화장실,78.30%,평가 없음,0,https://place.map.kakao.com/1722526754,https://place.map.kakao.com/1722526754#review
동대문 공영주차장(시),중구 신당동 251-7,1384198,NW,노외 주차장,1,시간제 주차장,02)2254-4901,0,2400,0,2400,0,2400,1090,유료,360,5,360,5,,157000,37.56710187,127.0121411,서울API,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),57,2026-06-28 1:16,Y,유료,N,야간 미개방,0,2400,N,무료,157000,,360,5,360,5,0,0,0,0,0,*,*,N,*,2026-06-28 1:08,동대문공영주차장,100.00%,4.5,14,https://place.map.kakao.com/26879266,https://place.map.kakao.com/26879266#review
큰마을길 공영주차장(구),강북구 미아동 309-14,1384627,NS,노상 주차장,3,시간제 + 거주자 주차장,02-944-3025,900,1900,900,1500,0,0,1,유료,200,5,200,5,10000,100000,37.62368528,127.0252225,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:08,큰마을길 노상공영주차장,90.00%,5,1,https://place.map.kakao.com/25612842,https://place.map.kakao.com/25612842#review
교육청길 공영주차장(구),강북구 미아동 137-19,1384980,NS,노상 주차장,3,시간제 + 거주자 주차장,02-944-3025,900,1900,900,1500,0,0,1,유료,200,5,200,5,10000,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:08,교육청길 노상공영주차장,90.00%,평가 없음,0,https://place.map.kakao.com/1622660607,https://place.map.kakao.com/1622660607#review
신문로 공영주차장(구),종로구 신문로1가 58-36,1385457,NW,노외 주차장,1,시간제 주차장,02-6048-1234,900,1900,900,1900,900,1900,30,유료,500,5,500,5,,350000,37.57108487,126.9731139,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:08,신문로공영주차장,100.00%,1,3,https://place.map.kakao.com/20518565,https://place.map.kakao.com/20518565#review
서울글로벌센터 공영주차장(시),종로구 서린동 63-0,1386536,NW,노외 주차장,1,시간제 주차장,02-720-9862,900,1800,0,0,0,0,44,유료,700,5,700,5,,336000,37.56983402,126.9815059,서울API,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),0,2026-06-28 1:16,Y,유료,N,야간 미개방,0,0,Y,유료,336000,,700,5,700,5,0,0,0,0,0,*,*,N,*,2026-06-28 1:08,서울글로벌센터 공영주차장,100.00%,평가 없음,1,https://place.map.kakao.com/592438787,https://place.map.kakao.com/592438787#review
용답제2(평면) 공영주차장(구),성동구 용답동 182-10,1397591,NW,노외 주차장,1,시간제 주차장,02-2204-7970,0,2400,0,2400,0,2400,153,유료,150,5,,,,30000,37.56321164,127.0562314,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:08,용답제2공영주차장,100.00%,5,1,https://place.map.kakao.com/367470950,https://place.map.kakao.com/367470950#review
오류1동 텃골주차장(구),구로구 오류동 6-11,1404649,NW,노외 주차장,1,시간제 주차장,,0,2400,0,2400,0,2400,81,유료,100,5,100,5,,65000,37.49547274,126.8391494,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:08,구로구 오류1동 텃골공영주차장 전기차충전소,62.10%,평가 없음,0,https://place.map.kakao.com/1776853566,https://place.map.kakao.com/1776853566#review
천왕역 공영주차장(시),구로구 천왕동 280-11,1404936,NW,노외 주차장,1,시간제 주차장,02-2290-6343,0,2400,0,2400,0,2400,327,유료,280,5,280,5,,109000,37.48728845,126.8391832,서울API,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),47,2026-06-28 1:16,Y,유료,N,야간 미개방,0,2400,N,무료,109000,,280,5,280,5,0,0,0,0,0,*,*,N,*,2026-06-28 1:08,천왕역공영주차장,100.00%,4.7,3,https://place.map.kakao.com/23371092,https://place.map.kakao.com/23371092#review
중곡시장주차장(구),광진구 중곡동 221-6,1410226,NW,노외 주차장,1,시간제 주차장,,900,1900,900,1900,900,1900,19,유료,250,5,,,,,37.56386633,127.0819056,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:08,중곡제일시장 공영주차장,77.80%,평가 없음,0,https://place.map.kakao.com/1115982251,https://place.map.kakao.com/1115982251#review
견인보관소(구),동대문구 휘경동 361-0,1415512,NW,노외 주차장,1,시간제 주차장,02-2247-9666,0,2400,0,2400,0,2400,40,유료,500,10,500,10,,170000,37.58909598,127.0690624,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:08,견인보관소내 공영주차장,84.20%,평가 없음,0,https://place.map.kakao.com/1845499191,https://place.map.kakao.com/1845499191#review
구룡 공영주차장(구),금천구 독산동 964-0,1415917,NW,노외 주차장,3,시간제 + 거주자 주차장,02-809-0061~7,830,1900,830,1900,830,1900,22,유료,65,5,65,5,,50000,37.47789148,126.902761,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:08,구룡공영주차장,100.00%,1,1,https://place.map.kakao.com/26537071,https://place.map.kakao.com/26537071#review
다목적 공영주차장(구),금천구 독산동 971-0,1415929,NW,노외 주차장,3,시간제 + 거주자 주차장,02-865-7557,830,1900,830,1900,830,1900,46,유료,65,5,65,5,,50000,37.4763669,126.9019022,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:08,다목적 공영주차장,100.00%,평가 없음,0,https://place.map.kakao.com/17754662,https://place.map.kakao.com/17754662#review
영등포본동제2공영(구),영등포구 신길동 186-355,1416322,NW,노외 주차장,1,시간제 주차장,02-2677-1401,0,2400,0,2400,0,2400,61,유료,50,5,50,5,,65000,37.51331747,126.9140769,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:08,영등포본동 제2공영주차장,100.00%,평가 없음,0,https://place.map.kakao.com/20590737,https://place.map.kakao.com/20590737#review
방배열린문화센터 공영주차장(구),서초구 방배동 852-14,1418248,NW,노외 주차장,1,시간제 주차장,02-382-2588,0,2400,0,2400,0,2400,109,유료,150,5,150,5,,120000,37.4890159,126.9922755,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:08,방배열린문화센터 공영주차장,100.00%,평가 없음,0,https://place.map.kakao.com/20512769,https://place.map.kakao.com/20512769#review
풍납유수지(구),송파구 가락동 387-0,1421476,NW,노외 주차장,1,시간제 주차장,02-431-0166,0,2400,0,2400,0,2400,234,유료,250,5,250,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:08,풍납유수지공영주차장,88.90%,4,1,https://www.google.co.kr/maps/place/%ED%92%8D%EB%82%A9%EC%9C%A0%EC%88%98%EC%A7%80%EA%B3%B5%EC%98%81%EC%A3%BC%EC%B0%A8%EC%9E%A5/data=!3m1!4b1!4m6!3m5!1s0x357ca5d53639723d:0xd36ecd046d2be3e1!8m2!3d37.5250647!4d127.1060896!16s%2Fg%2F11s8xd3546?hl=ko&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D,https://www.google.co.kr/maps/place/%ED%92%8D%EB%82%A9%EC%9C%A0%EC%88%98%EC%A7%80%EA%B3%B5%EC%98%81%EC%A3%BC%EC%B0%A8%EC%9E%A5/data=!4m8!3m7!1s0x357ca5d53639723d:0xd36ecd046d2be3e1!8m2!3d37.5250647!4d127.1060896!9m1!1b1!16s%2Fg%2F11s8xd3546?hl=ko&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D
나눔터길 노상공영주차장(구),강북구 수유동 605-185,1421586,NS,노상 주차장,3,시간제 + 거주자 주차장,,900,1900,900,1500,0,0,1,유료,200,5,200,5,10000,100000,37.63365447,127.0192996,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:08,나눔터길 노상공영주차장,100.00%,평가 없음,0,https://place.map.kakao.com/25625033,https://place.map.kakao.com/25625033#review
마장축산물시장 서문(건물) 공영주차장(구),성동구 마장동 522-1,1423842,NW,노외 주차장,1,시간제 주차장,02-2204-7970,0,2400,0,2400,0,2400,126,유료,250,5,,,,30000,37.57047589,127.0383024,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:08,마장축산물시장서문 공영주차장,100.00%,3,2,https://place.map.kakao.com/20576850,https://place.map.kakao.com/20576850#review
다산아트 공영주차장(구),중구 신당동 432-612,1424206,NW,노외 주차장,1,시간제 주차장,02-2280-8360,0,2400,0,2400,0,2400,75,유료,200,5,200,5,,140000,37.55166443,127.0044247,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:08,다산아트 공영주차장,100.00%,2.8,4,https://place.map.kakao.com/23882555,https://place.map.kakao.com/23882555#review
영등포구청별관 공영주차장(구),영등포구 당산동3가 560-0,1425391,NW,노외 주차장,1,시간제 주차장,02-2677-1401,0,2400,0,2400,0,2400,61,유료,150,5,150,5,,84000,37.52844984,126.8943446,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:08,영등포구청 별관 공영주차장,100.00%,평가 없음,0,https://place.map.kakao.com/957531080,https://place.map.kakao.com/957531080#review
동국제강 공영주차장(시),중구 삼각동 111-1,1425816,NW,노외 주차장,1,시간제 주차장,,900,1900,900,1900,0,0,13,유료,700,5,700,5,,420000,37.56733736,126.9834345,서울API,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),3,2026-06-28 1:16,Y,유료,N,야간 미개방,0,0,Y,유료,420000,,700,5,700,5,0,0,0,0,0,*,*,N,*,2026-06-28 1:08,동국제강공영주차장,100.00%,2,0,https://place.map.kakao.com/26535689,https://place.map.kakao.com/26535689#review
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
고척근린공원지하주차장(구),구로구 고척동 9-14,1431448,NW,노외 주차장,1,시간제 주차장,02-850-0920,0,2400,0,2400,0,2400,199,유료,150,5,150,5,,112000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:08,목동고등학교 지하1층 주차장 민방위대피소,40.00%,평가 없음,0,https://place.map.kakao.com/648185991,https://place.map.kakao.com/648185991#review
구로4동 마을공동 주차장(구),구로구 구로동 741-27,1432682,NW,노외 주차장,3,시간제 + 거주자 주차장,02-839-4875,0,2400,0,2400,0,2400,194,유료,100,5,100,5,,75000,37.48972006,126.8865538,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:08,구로4동마을 공영주차장,90.90%,3.3,3,https://place.map.kakao.com/11475878,https://place.map.kakao.com/11475878#review
독산4동 공영주차장(구),금천구 독산동 187-40,1434175,NW,노외 주차장,1,시간제 주차장,,0,2400,0,2400,0,2400,63,유료,65,5,65,5,50000,50000,37.46943314,126.904505,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:08,독산4동공영주차장,100.00%,평가 없음,0,https://place.map.kakao.com/26617293,https://place.map.kakao.com/26617293#review
가산디지털 서측(구),금천구 가산동 505-3,1436808,NW,노외 주차장,1,시간제 주차장,,830,1900,0,2400,0,2400,160,유료,300,10,300,10,9000,100000,37.48569446,126.8796377,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:08,가산디지털단지역 서측 공영주차장,80.00%,5,2,https://place.map.kakao.com/27141641,https://place.map.kakao.com/27141641#review
영남 공영주차장(시),영등포구 영등포동4가 123-0,1437917,NW,노외 주차장,1,시간제 주차장,02-1688-1054,0,2400,0,2400,0,2400,570,유료,160,5,160,5,,110000,37.51947074,126.902609,서울API,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),221,2026-06-28 1:16,Y,유료,N,야간 미개방,0,2400,N,무료,110000,,160,5,160,5,0,0,0,0,0,*,*,N,*,2026-06-28 1:08,영남공영주차장,100.00%,2,34,https://place.map.kakao.com/2036021262,https://place.map.kakao.com/2036021262#review
수유마을시장 공영주차장(구),강북구 수유동 55-53,1439690,NW,노외 주차장,1,시간제 주차장,02-944-3053,0,2400,0,2400,0,2400,116,유료,100,5,100,5,10000,80000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:08,수유마을시장공영주차장,100.00%,1,8,https://place.map.kakao.com/26542151,https://place.map.kakao.com/26542151#review
시흥4동 공영주차장(신흥초교지하)(구),금천구 시흥동 704-56,1440586,NW,노외 주차장,1,시간제 주차장,,0,1900,0,1900,0,1900,124,유료,65,5,65,5,,,37.4594178,126.9088708,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:08,시흥4동공영주차장,100.00%,평가 없음,0,https://place.map.kakao.com/20518477,https://place.map.kakao.com/20518477#review
